# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 344         4.447       51.962      -4.30       Rotterdam   
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# EV24      : Referentiegewasverdamping (Makkink) (in 0.1 mm) / Potential evapotranspiration (Makkink) (in 0.1 mm)
# STN,YYYYMMDD,   RH, EV24
  344,19591017,     ,     
  344,19591018,     ,     
  344,19591019,     ,     
  344,19591020,     ,     
  344,19591021,     ,     
  344,19591022,     ,     
  344,19591023,     ,     
  344,19591024,     ,     
  344,19591025,     ,     
  344,19591026,     ,     
  344,19591027,     ,     
  344,19591028,     ,     
  344,19591029,     ,     
  344,19591030,     ,     
  344,19591031,     ,     
  344,19591101,     ,     
  344,19591102,     ,     
  344,19591103,     ,     
  344,19591104,     ,     
  344,19591105,     ,     
  344,19591106,     ,     
  344,19591107,     ,     
  344,19591108,     ,     
  344,19591109,     ,     
  344,19591110,     ,     
  344,19591111,     ,     
  344,19591112,     ,     
  344,19591113,     ,     
  344,19591114,     ,     
  344,19591115,     ,     
  344,19591116,     ,     
  344,19591117,     ,     
  344,19591118,     ,     
  344,19591119,     ,     
  344,19591120,     ,     
  344,19591121,     ,     
  344,19591122,     ,     
  344,19591123,     ,     
  344,19591124,     ,     
  344,19591125,     ,     
  344,19591126,     ,     
  344,19591127,     ,     
  344,19591128,     ,     
  344,19591129,     ,     
  344,19591130,     ,     
  344,19591201,     ,     
  344,19591202,     ,     
  344,19591203,     ,     
  344,19591204,     ,     
  344,19591205,     ,     
  344,19591206,     ,     
  344,19591207,     ,     
  344,19591208,     ,     
  344,19591209,     ,     
  344,19591210,     ,     
  344,19591211,     ,     
  344,19591212,     ,     
  344,19591213,     ,     
  344,19591214,     ,     
  344,19591215,     ,     
  344,19591216,     ,     
  344,19591217,     ,     
  344,19591218,     ,     
  344,19591219,     ,     
  344,19591220,     ,     
  344,19591221,     ,     
  344,19591222,     ,     
  344,19591223,     ,     
  344,19591224,     ,     
  344,19591225,     ,     
  344,19591226,     ,     
  344,19591227,     ,     
  344,19591228,     ,     
  344,19591229,     ,     
  344,19591230,     ,     
  344,19591231,     ,     
  344,19600101,     ,     
  344,19600102,     ,     
  344,19600103,     ,     
  344,19600104,     ,     
  344,19600105,     ,     
  344,19600106,     ,     
  344,19600107,     ,     
  344,19600108,     ,     
  344,19600109,     ,     
  344,19600110,     ,     
  344,19600111,     ,     
  344,19600112,     ,     
  344,19600113,     ,     
  344,19600114,     ,     
  344,19600115,     ,     
  344,19600116,     ,     
  344,19600117,     ,     
  344,19600118,     ,     
  344,19600119,     ,     
  344,19600120,     ,     
  344,19600121,     ,     
  344,19600122,     ,     
  344,19600123,     ,     
  344,19600124,     ,     
  344,19600125,     ,     
  344,19600126,     ,     
  344,19600127,     ,     
  344,19600128,     ,     
  344,19600129,     ,     
  344,19600130,     ,     
  344,19600131,     ,     
  344,19600201,     ,     
  344,19600202,     ,     
  344,19600203,     ,     
  344,19600204,     ,     
  344,19600205,     ,     
  344,19600206,     ,     
  344,19600207,     ,     
  344,19600208,     ,     
  344,19600209,     ,     
  344,19600210,     ,     
  344,19600211,     ,     
  344,19600212,     ,     
  344,19600213,     ,     
  344,19600214,     ,     
  344,19600215,     ,     
  344,19600216,     ,     
  344,19600217,     ,     
  344,19600218,     ,     
  344,19600219,     ,     
  344,19600220,     ,     
  344,19600221,     ,     
  344,19600222,     ,     
  344,19600223,     ,     
  344,19600224,     ,     
  344,19600225,     ,     
  344,19600226,     ,     
  344,19600227,     ,     
  344,19600228,     ,     
  344,19600229,     ,     
  344,19600301,     ,     
  344,19600302,     ,     
  344,19600303,     ,     
  344,19600304,     ,     
  344,19600305,     ,     
  344,19600306,     ,     
  344,19600307,     ,     
  344,19600308,     ,     
  344,19600309,     ,     
  344,19600310,     ,     
  344,19600311,     ,     
  344,19600312,     ,     
  344,19600313,     ,     
  344,19600314,     ,     
  344,19600315,     ,     
  344,19600316,     ,     
  344,19600317,     ,     
  344,19600318,     ,     
  344,19600319,     ,     
  344,19600320,     ,     
  344,19600321,     ,     
  344,19600322,     ,     
  344,19600323,     ,     
  344,19600324,     ,     
  344,19600325,     ,     
  344,19600326,     ,     
  344,19600327,     ,     
  344,19600328,     ,     
  344,19600329,     ,     
  344,19600330,     ,     
  344,19600331,     ,     
  344,19600401,     ,     
  344,19600402,     ,     
  344,19600403,     ,     
  344,19600404,     ,     
  344,19600405,     ,     
  344,19600406,     ,     
  344,19600407,     ,     
  344,19600408,     ,     
  344,19600409,     ,     
  344,19600410,     ,     
  344,19600411,     ,     
  344,19600412,     ,     
  344,19600413,     ,     
  344,19600414,     ,     
  344,19600415,     ,     
  344,19600416,     ,     
  344,19600417,     ,     
  344,19600418,     ,     
  344,19600419,     ,     
  344,19600420,     ,     
  344,19600421,     ,     
  344,19600422,     ,     
  344,19600423,     ,     
  344,19600424,     ,     
  344,19600425,     ,     
  344,19600426,     ,     
  344,19600427,     ,     
  344,19600428,     ,     
  344,19600429,     ,     
  344,19600430,     ,     
  344,19600501,     ,     
  344,19600502,     ,     
  344,19600503,     ,     
  344,19600504,     ,     
  344,19600505,     ,     
  344,19600506,     ,     
  344,19600507,     ,     
  344,19600508,     ,     
  344,19600509,     ,     
  344,19600510,     ,     
  344,19600511,     ,     
  344,19600512,     ,     
  344,19600513,     ,     
  344,19600514,     ,     
  344,19600515,     ,     
  344,19600516,     ,     
  344,19600517,     ,     
  344,19600518,     ,     
  344,19600519,     ,     
  344,19600520,     ,     
  344,19600521,     ,     
  344,19600522,     ,     
  344,19600523,     ,     
  344,19600524,     ,     
  344,19600525,     ,     
  344,19600526,     ,     
  344,19600527,     ,     
  344,19600528,     ,     
  344,19600529,     ,     
  344,19600530,     ,     
  344,19600531,     ,     
  344,19600601,     ,     
  344,19600602,     ,     
  344,19600603,     ,     
  344,19600604,     ,     
  344,19600605,     ,     
  344,19600606,     ,     
  344,19600607,     ,     
  344,19600608,     ,     
  344,19600609,     ,     
  344,19600610,     ,     
  344,19600611,     ,     
  344,19600612,     ,     
  344,19600613,     ,     
  344,19600614,     ,     
  344,19600615,     ,     
  344,19600616,     ,     
  344,19600617,     ,     
  344,19600618,     ,     
  344,19600619,     ,     
  344,19600620,     ,     
  344,19600621,     ,     
  344,19600622,     ,     
  344,19600623,     ,     
  344,19600624,     ,     
  344,19600625,     ,     
  344,19600626,     ,     
  344,19600627,     ,     
  344,19600628,     ,     
  344,19600629,     ,     
  344,19600630,     ,     
  344,19600701,     ,     
  344,19600702,     ,     
  344,19600703,     ,     
  344,19600704,     ,     
  344,19600705,     ,     
  344,19600706,     ,     
  344,19600707,     ,     
  344,19600708,     ,     
  344,19600709,     ,     
  344,19600710,     ,     
  344,19600711,     ,     
  344,19600712,     ,     
  344,19600713,     ,     
  344,19600714,     ,     
  344,19600715,     ,     
  344,19600716,     ,     
  344,19600717,     ,     
  344,19600718,     ,     
  344,19600719,     ,     
  344,19600720,     ,     
  344,19600721,     ,     
  344,19600722,     ,     
  344,19600723,     ,     
  344,19600724,     ,     
  344,19600725,     ,     
  344,19600726,     ,     
  344,19600727,     ,     
  344,19600728,     ,     
  344,19600729,     ,     
  344,19600730,     ,     
  344,19600731,     ,     
  344,19600801,     ,     
  344,19600802,     ,     
  344,19600803,     ,     
  344,19600804,     ,     
  344,19600805,     ,     
  344,19600806,     ,     
  344,19600807,     ,     
  344,19600808,     ,     
  344,19600809,     ,     
  344,19600810,     ,     
  344,19600811,     ,     
  344,19600812,     ,     
  344,19600813,     ,     
  344,19600814,     ,     
  344,19600815,     ,     
  344,19600816,     ,     
  344,19600817,     ,     
  344,19600818,     ,     
  344,19600819,     ,     
  344,19600820,     ,     
  344,19600821,     ,     
  344,19600822,     ,     
  344,19600823,     ,     
  344,19600824,     ,     
  344,19600825,     ,     
  344,19600826,     ,     
  344,19600827,     ,     
  344,19600828,     ,     
  344,19600829,     ,     
  344,19600830,     ,     
  344,19600831,     ,     
  344,19600901,     ,     
  344,19600902,     ,     
  344,19600903,     ,     
  344,19600904,     ,     
  344,19600905,     ,     
  344,19600906,     ,     
  344,19600907,     ,     
  344,19600908,     ,     
  344,19600909,     ,     
  344,19600910,     ,     
  344,19600911,     ,     
  344,19600912,     ,     
  344,19600913,     ,     
  344,19600914,     ,     
  344,19600915,     ,     
  344,19600916,     ,     
  344,19600917,     ,     
  344,19600918,     ,     
  344,19600919,     ,     
  344,19600920,     ,     
  344,19600921,     ,     
  344,19600922,     ,     
  344,19600923,     ,     
  344,19600924,     ,     
  344,19600925,     ,     
  344,19600926,     ,     
  344,19600927,     ,     
  344,19600928,     ,     
  344,19600929,     ,     
  344,19600930,     ,     
  344,19601001,     ,     
  344,19601002,     ,     
  344,19601003,     ,     
  344,19601004,     ,     
  344,19601005,     ,     
  344,19601006,     ,     
  344,19601007,     ,     
  344,19601008,     ,     
  344,19601009,     ,     
  344,19601010,     ,     
  344,19601011,     ,     
  344,19601012,     ,     
  344,19601013,     ,     
  344,19601014,     ,     
  344,19601015,     ,     
  344,19601016,     ,     
  344,19601017,     ,     
  344,19601018,     ,     
  344,19601019,     ,     
  344,19601020,     ,     
  344,19601021,     ,     
  344,19601022,     ,     
  344,19601023,     ,     
  344,19601024,     ,     
  344,19601025,     ,     
  344,19601026,     ,     
  344,19601027,     ,     
  344,19601028,     ,     
  344,19601029,     ,     
  344,19601030,     ,     
  344,19601031,     ,     
  344,19601101,     ,     
  344,19601102,     ,     
  344,19601103,     ,     
  344,19601104,     ,     
  344,19601105,     ,     
  344,19601106,     ,     
  344,19601107,     ,     
  344,19601108,     ,     
  344,19601109,     ,     
  344,19601110,     ,     
  344,19601111,     ,     
  344,19601112,     ,     
  344,19601113,     ,     
  344,19601114,     ,     
  344,19601115,     ,     
  344,19601116,     ,     
  344,19601117,     ,     
  344,19601118,     ,     
  344,19601119,     ,     
  344,19601120,     ,     
  344,19601121,     ,     
  344,19601122,     ,     
  344,19601123,     ,     
  344,19601124,     ,     
  344,19601125,     ,     
  344,19601126,     ,     
  344,19601127,     ,     
  344,19601128,     ,     
  344,19601129,     ,     
  344,19601130,     ,     
  344,19601201,     ,     
  344,19601202,     ,     
  344,19601203,     ,     
  344,19601204,     ,     
  344,19601205,     ,     
  344,19601206,     ,     
  344,19601207,     ,     
  344,19601208,     ,     
  344,19601209,     ,     
  344,19601210,     ,     
  344,19601211,     ,     
  344,19601212,     ,     
  344,19601213,     ,     
  344,19601214,     ,     
  344,19601215,     ,     
  344,19601216,     ,     
  344,19601217,     ,     
  344,19601218,     ,     
  344,19601219,     ,     
  344,19601220,     ,     
  344,19601221,     ,     
  344,19601222,     ,     
  344,19601223,     ,     
  344,19601224,     ,     
  344,19601225,     ,     
  344,19601226,     ,     
  344,19601227,     ,     
  344,19601228,     ,     
  344,19601229,     ,     
  344,19601230,     ,     
  344,19601231,     ,     
  344,19610101,     ,     
  344,19610102,     ,     
  344,19610103,     ,     
  344,19610104,     ,     
  344,19610105,     ,     
  344,19610106,     ,     
  344,19610107,     ,     
  344,19610108,     ,     
  344,19610109,     ,     
  344,19610110,     ,     
  344,19610111,     ,     
  344,19610112,     ,     
  344,19610113,     ,     
  344,19610114,     ,     
  344,19610115,     ,     
  344,19610116,     ,     
  344,19610117,     ,     
  344,19610118,     ,     
  344,19610119,     ,     
  344,19610120,     ,     
  344,19610121,     ,     
  344,19610122,     ,     
  344,19610123,     ,     
  344,19610124,     ,     
  344,19610125,     ,     
  344,19610126,     ,     
  344,19610127,     ,     
  344,19610128,     ,     
  344,19610129,     ,     
  344,19610130,     ,     
  344,19610131,     ,     
  344,19610201,     ,     
  344,19610202,     ,     
  344,19610203,     ,     
  344,19610204,     ,     
  344,19610205,     ,     
  344,19610206,     ,     
  344,19610207,     ,     
  344,19610208,     ,     
  344,19610209,     ,     
  344,19610210,     ,     
  344,19610211,     ,     
  344,19610212,     ,     
  344,19610213,     ,     
  344,19610214,     ,     
  344,19610215,     ,     
  344,19610216,     ,     
  344,19610217,     ,     
  344,19610218,     ,     
  344,19610219,     ,     
  344,19610220,     ,     
  344,19610221,     ,     
  344,19610222,     ,     
  344,19610223,     ,     
  344,19610224,     ,     
  344,19610225,     ,     
  344,19610226,     ,     
  344,19610227,     ,     
  344,19610228,     ,     
  344,19610301,     ,     
  344,19610302,     ,     
  344,19610303,     ,     
  344,19610304,     ,     
  344,19610305,     ,     
  344,19610306,     ,     
  344,19610307,     ,     
  344,19610308,     ,     
  344,19610309,     ,     
  344,19610310,     ,     
  344,19610311,     ,     
  344,19610312,     ,     
  344,19610313,     ,     
  344,19610314,     ,     
  344,19610315,     ,     
  344,19610316,     ,     
  344,19610317,     ,     
  344,19610318,     ,     
  344,19610319,     ,     
  344,19610320,     ,     
  344,19610321,     ,     
  344,19610322,     ,     
  344,19610323,     ,     
  344,19610324,     ,     
  344,19610325,     ,     
  344,19610326,     ,     
  344,19610327,     ,     
  344,19610328,     ,     
  344,19610329,     ,     
  344,19610330,     ,     
  344,19610331,     ,     
  344,19610401,     ,     
  344,19610402,     ,     
  344,19610403,     ,     
  344,19610404,     ,     
  344,19610405,     ,     
  344,19610406,     ,     
  344,19610407,     ,     
  344,19610408,     ,     
  344,19610409,     ,     
  344,19610410,     ,     
  344,19610411,     ,     
  344,19610412,     ,     
  344,19610413,     ,     
  344,19610414,     ,     
  344,19610415,     ,     
  344,19610416,     ,     
  344,19610417,     ,     
  344,19610418,     ,     
  344,19610419,     ,     
  344,19610420,     ,     
  344,19610421,     ,     
  344,19610422,     ,     
  344,19610423,     ,     
  344,19610424,     ,     
